age_Myr,t(Gyr),M/Ms,Teff(K),L/Ls,lg(g),R(Gcm),D,Li,G,G_BP,G_RP,J,H,K,g_p1,r_p1,i_p1,y_p1,z_p1
90.0,0.09,0.04,2351.0,-3.31,4.78,9.4,0.0,1.0,15.525999565124511,19.305799084472657,13.928799992370605,10.82,10.213,9.878,19.851,18.214,15.332,13.566,12.537
90.0,0.09,0.05,2554.0,-3.11,4.82,10.03,0.0,0.999,14.62200023651123,18.081800061035157,13.07580030517578,10.369,9.794,9.472,18.417,17.206,14.158,12.738,11.895
90.0,0.09,0.06,2688.0,-2.96,4.84,10.69,0.0,0.972,13.976000328063964,16.896800595092774,12.486799603271484,10.047,9.47,9.158,17.005,16.25,13.371,12.185,11.486
90.0,0.09,0.07,2812.0,-2.83,4.85,11.41,0.0,0.746,13.403999824523925,15.926800328063965,11.966800099182128,9.754,9.181,8.876,16.066,15.261,12.72,11.706,11.11
90.0,0.09,0.072,2829.0,-2.81,4.85,11.55,0.0,0.643,13.332999725341796,15.825799542236329,11.900800114440917,9.708,9.134,8.832,15.974,15.157,12.644,11.643,11.059
90.0,0.09,0.075,2854.0,-2.78,4.86,11.77,0.0,0.455,13.230000038146972,15.680800038146973,11.802799588012695,9.639,9.066,8.768,15.842,15.007,12.535,11.55,10.983
90.0,0.09,0.08,2892.0,-2.73,4.86,12.12,0.0,0.152,13.068999786376953,15.457800465393067,11.650800114440917,9.531,8.957,8.665,15.639,14.775,12.364,11.405,10.864
90.0,0.09,0.09,2952.0,-2.64,4.86,12.8,0.0,2.0E-4,12.780000228881836,15.034800129699708,11.38480032043457,9.339,8.765,8.482,15.212,14.368,12.063,11.153,10.649
90.0,0.09,0.1,3002.0,-2.57,4.87,13.44,0.0,0.0,12.528999824523925,14.661799984741211,11.153800373840332,9.173,8.598,8.323,14.83,14.014,11.803,10.935,10.462
90.0,0.09,0.2,3273.0,-2.11,4.86,19.16,0.0,0.0,11.018000144958496,12.467799740600586,9.801800137329101,8.146,7.548,7.296,12.627,11.87,10.32,9.686,9.351
90.0,0.09,0.3,3407.0,-1.85,4.84,23.98,0.0,0.0,10.231000442504882,11.50680025177002,9.07580030517578,7.537,6.926,6.683,11.693,10.894,9.558,9.004,8.711
90.0,0.09,0.4,3525.0,-1.63,4.81,28.67,0.0,0.0,9.591000099182128,10.741799908447266,8.488800411987304,7.044,6.42,6.183,10.946,10.12,8.947,8.456,8.194
90.0,0.09,0.5,3689.0,-1.41,4.76,34.11,0.0,0.0,8.872999687194824,9.871800022888184,7.847799664306641,6.521,5.873,5.65,10.099,9.237,8.277,7.87,7.646
90.0,0.09,0.6,4089.0,-1.08,4.69,40.22,0.0,0.0,7.827000160217285,8.599799710083008,6.947800045776368,5.847,5.156,4.99,8.908,7.919,7.34,7.089,6.926
90.0,0.09,0.7,4422.0,-0.87,4.69,43.75,0.0,0.0,7.130000133514404,7.746800022888183,6.366800194549561,5.421,4.774,4.644,8.027,7.11,6.746,6.587,6.46
90.0,0.09,0.8,4828.0,-0.61,4.64,49.52,0.0,0.0047,6.329000015258789,6.813799935150146,5.67580020980835,4.887,4.357,4.251,7.008,6.287,6.043,5.944,5.858
90.0,0.09,0.9,5210.0,-0.37,4.58,56.13,0.0,0.0823,5.643000144958496,6.040800171661377,5.0697997863769535,4.402,3.97,3.881,6.175,5.606,5.428,5.369,5.318
90.0,0.09,1.0,5536.0,-0.16,4.52,63.28,0.0,0.307,5.078000087738037,5.4178000267028805,4.563800221252442,3.983,3.621,3.543,5.519,5.051,4.916,4.884,4.859
90.0,0.09,1.1,5882.0,0.05,4.46,71.52,0.0,0.574,4.524000186920166,4.81080015258789,4.064800148773194,3.567,3.269,3.2,4.886,4.507,4.411,4.406,4.404
90.0,0.09,1.2,6167.0,0.24,4.39,80.84,0.0,0.77,4.045000095367431,4.2928000267028805,3.630799895095825,3.192,2.94,2.876,4.348,4.038,3.972,3.988,4.001
90.0,0.09,1.3,6453.0,0.41,4.33,90.06,0.0,0.88,3.6099999141693115,3.8218000705718995,3.2408000286102294,2.857,2.646,2.586,3.86,3.614,3.579,3.614,3.639
90.0,0.09,1.4,6768.0,0.56,4.29,97.63,0.0,0.938,3.2300000381469727,3.403800087738037,2.9097999389648437,2.58,2.412,2.355,3.425,3.245,3.243,3.301,3.334
100.0,0.1,0.015,1256.0,-4.44,4.39,8.99,0.0,1.0,19.547000427246093,24.966800289916993,17.841799145507814,14.227,12.946,12.415,25.271,22.753,20.81,17.366,16.073
100.0,0.1,0.02,1404.0,-4.27,4.54,8.75,0.0,1.0,18.97199966430664,23.736800747680665,17.32779920654297,13.934,12.615,11.872,24.577,21.261,19.41,16.861,15.778
100.0,0.1,0.03,1912.0,-3.74,4.72,8.68,0.0,1.0,17.648999710083007,21.14179952697754,16.047800427246095,12.106,11.186,10.704,22.464,19.57,17.575,15.766,14.439
100.0,0.1,0.04,2311.0,-3.36,4.8,9.14,0.0,1.0,15.702999610900878,19.543799954223633,14.096800213623046,10.934,10.339,10.0,20.346,18.321,15.562,13.737,12.639
100.0,0.1,0.05,2525.0,-3.15,4.84,9.76,0.0,0.999,14.796000022888183,18.313800411987305,13.240800267028808,10.474,9.893,9.57,18.689,17.408,14.37,12.896,12.033
100.0,0.1,0.06,2670.0,-3.0,4.87,10.38,0.0,0.953,14.115000267028808,17.139800625610352,12.614799862670898,10.136,9.559,9.247,17.292,16.446,13.53,12.306,11.587
100.0,0.1,0.07,2794.0,-2.87,4.88,11.05,0.0,0.587,13.528000373840332,16.085799771118165,12.084800129699707,9.847,9.271,8.965,16.21,15.429,12.851,11.819,11.213
100.0,0.1,0.072,2813.0,-2.84,4.88,11.19,0.0,0.447,13.443999786376953,15.95980032043457,12.006800061035156,9.797,9.221,8.917,16.096,15.297,12.759,11.746,11.154
100.0,0.1,0.075,2839.0,-2.81,4.88,11.39,0.0,0.233,13.339000244140625,15.81580026702881,11.908799534606933,9.728,9.152,8.852,15.969,15.145,12.648,11.652,11.078
100.0,0.1,0.08,2879.0,-2.76,4.89,11.72,0.0,0.0284,13.174000282287597,15.591800289916993,11.752800350952148,9.618,9.043,8.749,15.772,14.906,12.473,11.503,10.956
100.0,0.1,0.09,2942.0,-2.68,4.89,12.37,0.0,0.0,12.88400032043457,15.172799664306641,11.482799893188476,9.425,8.85,8.567,15.361,14.492,12.168,11.248,10.74
100.0,0.1,0.1,2993.0,-2.61,4.9,12.96,0.0,0.0,12.63400032043457,14.801800328063965,11.251799946594238,9.261,8.685,8.41,14.981,14.139,11.907,11.031,10.554
100.0,0.1,0.2,3272.0,-2.14,4.89,18.57,0.0,0.0,11.087999839782714,12.537800389099122,9.870800381469726,8.216,7.619,7.366,12.699,11.937,10.39,9.756,9.421
100.0,0.1,0.3,3409.0,-1.87,4.86,23.36,0.0,0.0,10.283999938964843,11.556800442504883,9.129800205993652,7.594,6.984,6.741,11.745,10.942,9.612,9.06,8.768
100.0,0.1,0.4,3529.0,-1.65,4.83,27.99,0.0,0.0,9.632000465393066,10.77879961090088,8.533799534606933,7.092,6.47,6.233,10.984,10.155,8.99,8.502,8.242
100.0,0.1,0.5,3705.0,-1.41,4.77,33.66,0.0,0.0,8.867000122070312,9.851799565124512,7.850799923706055,6.537,5.888,5.666,10.082,9.215,8.277,7.879,7.658
100.0,0.1,0.6,4100.0,-1.09,4.71,39.56,0.0,0.0,7.844999809265136,8.615800457763672,6.967800026702881,5.874,5.185,5.02,8.931,7.93,7.36,7.112,6.951
100.0,0.1,0.7,4402.0,-0.88,4.69,43.77,0.0,0.0,7.157000083923339,7.780799942779541,6.386800175476075,5.433,4.781,4.649,8.066,7.14,6.768,6.604,6.475
100.0,0.1,0.8,4826.0,-0.61,4.64,49.57,0.0,0.0047,6.328000087738037,6.813799935150146,5.67479980545044,4.886,4.355,4.25,7.008,6.287,6.043,5.943,5.857
100.0,0.1,0.9,5209.0,-0.37,4.58,56.17,0.0,0.0823,5.642000217437744,6.0397997673034665,5.0687998588562015,4.401,3.969,3.879,6.175,5.606,5.427,5.368,5.316
100.0,0.1,1.0,5541.0,-0.16,4.52,63.34,0.0,0.307,5.072999973297119,5.410800057220459,4.558800106811524,3.979,3.618,3.54,5.512,5.046,4.911,4.88,4.854
100.0,0.1,1.1,5886.0,0.05,4.45,71.57,0.0,0.574,4.519000072479248,4.805800038146972,4.060799961853028,3.564,3.266,3.198,4.88,4.503,4.407,4.402,4.4
100.0,0.1,1.2,6170.0,0.24,4.39,80.89,0.0,0.77,4.040999908447265,4.2887998397827145,3.6278001125335693,3.19,2.938,2.874,4.345,4.035,3.97,3.985,3.999
100.0,0.1,1.3,6453.0,0.41,4.33,90.06,0.0,0.88,3.6099999141693115,3.8218000705718995,3.2408000286102294,2.857,2.646,2.586,3.86,3.614,3.579,3.614,3.639
100.0,0.1,1.4,6766.0,0.56,4.29,97.7,0.0,0.938,3.2290001106262207,3.403800087738037,2.9088000114440917,2.579,2.41,2.354,3.425,3.245,3.243,3.3,3.333
120.0,0.12,0.02,1304.0,-4.41,4.56,8.58,0.0,1.0,19.367000122070312,24.66179998474121,17.68280065612793,14.167,12.877,12.291,25.102,22.184,20.307,17.194,16.0
120.0,0.12,0.03,1779.0,-3.88,4.75,8.44,0.0,1.0,18.128999252319336,21.42679937438965,16.57280004577637,12.882,11.71,10.977,22.719,19.781,17.869,16.276,15.153
120.0,0.12,0.04,2225.0,-3.46,4.84,8.79,0.0,1.0,16.32299949645996,20.287799435424805,14.697800045776367,11.268,10.58,10.21,21.486,18.909,16.3,14.352,13.157
120.0,0.12,0.05,2471.0,-3.23,4.88,9.31,0.0,0.997,15.09900047302246,18.73780019836426,13.527799969482421,10.655,10.068,9.746,19.253,17.727,14.75,13.173,12.261
120.0,0.12,0.06,2635.0,-3.06,4.91,9.89,0.0,0.901,14.358000297546386,17.572799282836915,12.840799694824218,10.289,9.71,9.397,17.811,16.792,13.812,12.518,11.764
120.0,0.12,0.07,2757.0,-2.94,4.93,10.47,0.0,0.244,13.783999938964843,16.469800549316407,12.323800450134277,10.011,9.431,9.125,16.576,15.826,13.134,12.043,11.41
120.0,0.12,0.072,2780.0,-2.91,4.93,10.59,0.0,0.111,13.674000282287597,16.274800854492188,12.22480047302246,9.959,9.379,9.073,16.387,15.63,13.008,11.952,11.34
120.0,0.12,0.075,2810.0,-2.88,4.93,10.78,0.0,0.0171,13.532999534606933,16.046800213623047,12.096800213623046,9.884,9.304,9.001,16.173,15.393,12.851,11.833,11.247
120.0,0.12,0.08,2853.0,-2.83,4.94,11.08,0.0,1.0E-4,13.363000411987304,15.823799687194825,11.934799557495117,9.771,9.192,8.896,15.99,15.143,12.668,11.679,11.119
120.0,0.12,0.09,2924.0,-2.74,4.94,11.69,0.0,0.0,13.058000106811523,15.407800274658204,11.648800259399414,9.569,8.992,8.707,15.614,14.704,12.346,11.408,10.891
120.0,0.12,0.1,2978.0,-2.67,4.95,12.25,0.0,0.0,12.799999732971191,15.020800190734864,11.410800343322753,9.401,8.824,8.547,15.218,14.336,12.076,11.184,10.7
120.0,0.12,0.2,3270.0,-2.19,4.93,17.62,0.0,0.0,11.202999610900878,12.65379961090088,9.986799603271484,8.332,7.736,7.483,12.818,12.05,10.505,9.871,9.538
120.0,0.12,0.3,3411.0,-1.91,4.9,22.28,0.0,0.0,10.377999801635742,11.645800190734864,9.225799923706054,7.696,7.088,6.844,11.838,11.027,9.708,9.158,8.868
120.0,0.12,0.4,3536.0,-1.68,4.86,26.97,0.0,0.0,9.695999641418457,10.832800465393067,8.600799923706054,7.167,6.546,6.31,11.042,10.207,9.056,8.573,8.315
120.0,0.12,0.5,3727.0,-1.42,4.78,33.02,0.0,0.0,8.867000122070312,9.83379991607666,7.859799748229981,6.562,5.912,5.693,10.069,9.195,8.284,7.896,7.679
120.0,0.12,0.6,4030.0,-1.15,4.73,38.33,0.0,0.0,8.01899959564209,8.80279977874756,7.129800205993653,6.001,5.316,5.139,9.077,8.145,7.524,7.255,7.085
120.0,0.12,0.7,4400.0,-0.88,4.68,43.93,0.0,0.0,7.1519999694824214,7.776800232696533,6.381800061035157,5.427,4.774,4.642,8.061,7.135,6.762,6.598,6.469
120.0,0.12,0.8,4825.0,-0.61,4.63,49.66,0.0,0.0046,6.326000232696533,6.811800080108642,5.671800022888184,4.883,4.352,4.246,7.006,6.284,6.04,5.94,5.854
120.0,0.12,0.9,5208.0,-0.37,4.58,56.22,0.0,0.0822,5.640999813079834,6.0387998397827145,5.06779993133545,4.399,3.967,3.877,6.174,5.604,5.426,5.366,5.315
120.0,0.12,1.0,5547.0,-0.16,4.52,63.41,0.0,0.307,5.065000076293945,5.402800160217285,4.551800137329102,3.974,3.614,3.536,5.503,5.038,4.904,4.873,4.848
120.0,0.12,1.1,5889.0,0.05,4.45,71.63,0.0,0.574,4.51399995803833,4.800799923706054,4.056799774932862,3.56,3.264,3.195,4.875,4.498,4.403,4.398,4.396
120.0,0.12,1.2,6172.0,0.24,4.39,80.96,0.0,0.77,4.038000125885009,4.285800057220459,3.6248000915527343,3.187,2.936,2.872,4.341,4.032,3.967,3.983,3.996
120.0,0.12,1.3,6455.0,0.41,4.33,90.19,0.0,0.88,3.6050000381469727,3.8158000286102296,3.2357999141693115,2.853,2.643,2.583,3.855,3.609,3.574,3.61,3.634
120.0,0.12,1.4,6767.0,0.56,4.29,97.82,0.0,0.938,3.2260000896453858,3.4008000667572023,2.9057999904632568,2.576,2.408,2.352,3.422,3.242,3.24,3.297,3.331
150.0,0.15,0.03,1604.0,-4.09,4.77,8.21,0.0,1.0,18.645999450683593,21.995799618530274,17.11680067138672,13.838,12.476,11.503,23.315,20.183,18.28,16.798,15.854
150.0,0.15,0.04,2112.0,-3.59,4.88,8.4,0.0,1.0,16.795999069213867,20.63280065612793,15.167800312805175,11.571,10.86,10.491,21.919,19.126,16.841,14.841,13.575
150.0,0.15,0.05,2393.0,-3.33,4.93,8.81,0.0,0.994,15.513000030517578,19.291799145507813,13.920799618530273,10.895,10.296,9.976,20.012,18.126,15.281,13.557,12.571
150.0,0.15,0.06,2578.0,-3.16,4.96,9.3,0.0,0.763,14.712999839782714,18.157800274658204,13.170799618530273,10.503,9.919,9.606,18.525,17.26,14.235,12.831,12.028
150.0,0.15,0.07,2710.0,-3.02,4.98,9.82,0.0,0.0137,14.112000007629394,16.991799908447266,12.626799946594238,10.213,9.629,9.324,17.09,16.344,13.498,12.327,11.65
150.0,0.15,0.072,2734.0,-3.0,4.99,9.93,0.0,0.0011,13.99599983215332,16.77980001525879,12.523800259399414,10.159,9.576,9.271,16.881,16.135,13.366,12.232,11.58
150.0,0.15,0.075,2766.0,-2.97,4.99,10.07,0.0,0.0,13.841999549865722,16.495799618530274,12.385799771118164,10.089,9.505,9.201,16.599,15.856,13.189,12.106,11.487
150.0,0.15,0.08,2816.0,-2.91,5.0,10.35,0.0,0.0,13.606999893188476,16.10679967956543,12.171800022888183,9.966,9.382,9.081,16.23,15.457,12.924,11.908,11.333
150.0,0.15,0.09,2896.0,-2.82,5.0,10.89,0.0,0.0,13.292999763488769,15.726799565124512,11.870800381469726,9.757,9.177,8.89,15.952,14.996,12.586,11.621,11.091
150.0,0.15,0.1,2958.0,-2.74,5.0,11.46,0.0,0.0,13.004000205993652,15.294800358581544,11.604799633789062,9.569,8.991,8.712,15.512,14.583,12.284,11.371,10.878
150.0,0.15,0.2,3268.0,-2.24,4.98,16.65,0.0,0.0,11.327999610900878,12.77879961090088,10.111799603271484,8.458,7.864,7.61,12.947,12.171,10.631,9.997,9.664
150.0,0.15,0.3,3413.0,-1.95,4.94,21.32,0.0,0.0,10.466999549865722,11.730800228881836,9.317799931335449,7.791,7.185,6.942,11.926,11.109,9.798,9.251,8.962
150.0,0.15,0.4,3540.0,-1.71,4.89,26.21,0.0,0.0,9.74700023651123,10.878799992370606,8.654799824523925,7.226,6.606,6.37,11.09,10.25,9.109,8.628,8.372
150.0,0.15,0.5,3730.0,-1.43,4.8,32.27,0.0,0.0,8.907999534606933,9.871800022888184,7.902799969482422,6.609,5.961,5.741,10.108,9.231,8.327,7.941,7.725
150.0,0.15,0.6,3987.0,-1.17,4.74,38.22,0.0,0.0,8.092999954223632,8.890800076293946,7.1937998588562015,6.042,5.359,5.176,9.146,8.246,7.59,7.308,7.132
150.0,0.15,0.7,4394.0,-0.88,4.68,44.06,0.0,0.0,7.1550002288818355,7.782799797821045,6.382799988555909,5.425,4.771,4.639,8.069,7.14,6.764,6.599,6.469
150.0,0.15,0.8,4825.0,-0.61,4.63,49.8,0.0,0.0044,6.320000190734863,6.805800038146972,5.665799980926514,4.877,4.346,4.24,7.0,6.278,6.034,5.934,5.848
150.0,0.15,0.9,5207.0,-0.37,4.58,56.31,0.0,0.082,5.638000030517578,6.036799984741211,5.064800148773194,4.396,3.964,3.874,6.172,5.602,5.424,5.364,5.312
150.0,0.15,1.0,5561.0,-0.15,4.52,63.54,0.0,0.307,5.047999877929687,5.383800106811523,4.537800198364258,3.963,3.605,3.528,5.483,5.022,4.889,4.86,4.836
150.0,0.15,1.1,5892.0,0.05,4.45,71.68,0.0,0.574,4.511000175476074,4.7968002136230465,4.053799992370606,3.558,3.262,3.193,4.871,4.495,4.4,4.395,4.393
150.0,0.15,1.2,6174.0,0.24,4.38,81.04,0.0,0.77,4.033999938964843,4.281799870300293,3.6218000705718993,3.184,2.933,2.869,4.337,4.028,3.963,3.979,3.993
150.0,0.15,1.3,6456.0,0.41,4.33,90.3,0.0,0.88,3.6020000171661377,3.8128000076293946,3.2327998931884765,2.85,2.64,2.58,3.852,3.606,3.571,3.607,3.632
150.0,0.15,1.4,6767.0,0.57,4.29,98.12,0.0,0.938,3.218999881744385,3.3927999313354493,2.898800020980835,2.569,2.401,2.345,3.414,3.235,3.233,3.29,3.324
200.0,0.2,0.03,1480.0,-4.25,4.79,8.0,0.0,1.0,18.90400077819824,22.989799099731446,17.313799267578126,13.999,12.685,11.857,24.053,20.807,18.918,16.909,15.91
200.0,0.2,0.04,1940.0,-3.78,4.92,7.98,0.0,1.0,17.73999931335449,21.274800854492188,16.139799481201173,12.259,11.328,10.867,22.578,19.651,17.663,15.854,14.567
200.0,0.2,0.05,2268.0,-3.48,4.99,8.24,0.0,0.986,16.24599983215332,20.115800457763672,14.630799656677246,11.307,10.636,10.293,21.148,18.784,16.175,14.279,13.165
200.0,0.2,0.06,2488.0,-3.28,5.03,8.65,0.0,0.466,15.195999641418457,18.83279951171875,13.626799946594238,10.787,10.193,9.883,19.376,17.791,14.84,13.268,12.392
200.0,0.2,0.07,2639.0,-3.14,5.05,9.08,0.0,0.0,14.544999618530273,17.776799755859376,13.024799710083007,10.472,9.886,9.582,18.049,16.966,14.007,12.697,11.956
200.0,0.2,0.072,2664.0,-3.11,5.06,9.17,0.0,0.0,14.431000251770019,17.555799084472657,12.921800022888183,10.418,9.834,9.531,17.774,16.792,13.868,12.602,11.88
200.0,0.2,0.075,2698.0,-3.08,5.06,9.28,0.0,0.0,14.276999969482421,17.25780065612793,12.78179967956543,10.344,9.764,9.463,17.406,16.556,13.68,12.474,11.777
200.0,0.2,0.08,2756.0,-3.02,5.07,9.52,0.0,0.0,14.004000205993652,16.745799618530274,12.537800198364257,10.218,9.634,9.334,16.887,16.066,13.363,12.251,11.619
200.0,0.2,0.09,2853.0,-2.91,5.07,10.05,0.0,0.0,13.584000129699707,16.08679922180176,12.150800114440917,9.983,9.399,9.107,16.28,15.378,12.894,11.89,11.339
200.0,0.2,0.1,2926.0,-2.83,5.07,10.57,0.0,0.0,13.276999969482421,15.663799839782715,11.862800007629394,9.784,9.203,8.923,15.9,14.927,12.565,11.618,11.109
200.0,0.2,0.2,3264.0,-2.28,5.03,15.82,0.0,0.0,11.445000190734863,12.898800450134278,10.227799778747558,8.573,7.979,7.725,13.07,12.287,10.747,10.112,9.78
200.0,0.2,0.3,3414.0,-1.98,4.97,20.65,0.0,0.0,10.53099967956543,11.79079969482422,9.382800465393066,7.86,7.255,7.011,11.989,11.167,9.863,9.317,9.03
200.0,0.2,0.4,3537.0,-1.73,4.91,25.6,0.0,0.0,9.801000137329101,10.934799748229981,8.708799725341796,7.28,6.662,6.425,11.147,10.305,9.164,8.682,8.426
200.0,0.2,0.5,3701.0,-1.46,4.82,31.77,0.0,0.0,8.992999572753906,9.977799969482422,7.975799923706055,6.664,6.021,5.799,10.211,9.338,8.403,8.005,7.784
200.0,0.2,0.6,3981.0,-1.17,4.73,38.39,0.0,0.0,8.094000358581543,8.894799786376954,7.191800003814698,6.037,5.354,5.17,9.15,8.251,7.589,7.304,7.127
200.0,0.2,0.7,4390.0,-0.88,4.68,44.18,0.0,0.0,7.153999824523925,7.783800202178955,6.381800061035157,5.422,4.767,4.634,8.07,7.14,6.762,6.596,6.466
200.0,0.2,0.8,4824.0,-0.61,4.63,49.89,0.0,0.0043,6.317999858856201,6.803800183105468,5.662800198364258,4.873,4.342,4.237,6.998,6.276,6.031,5.932,5.845
200.0,0.2,0.9,5207.0,-0.37,4.57,56.42,0.0,0.0817,5.634999771118164,6.032799797821045,5.060799961853028,4.392,3.96,3.87,6.168,5.598,5.42,5.36,5.308
200.0,0.2,1.0,5567.0,-0.15,4.52,63.64,0.0,0.307,5.039000053405761,5.373799877929687,4.529799824523926,3.957,3.6,3.523,5.472,5.013,4.881,4.852,4.829
200.0,0.2,1.1,5895.0,0.06,4.45,71.81,0.0,0.574,4.505000133514404,4.7897997673034665,4.047799950408936,3.553,3.257,3.189,4.864,4.488,4.394,4.39,4.388
200.0,0.2,1.2,6177.0,0.24,4.38,81.24,0.0,0.77,4.0269999694824214,4.273799973297119,3.6148001010894775,3.178,2.927,2.863,4.329,4.021,3.956,3.972,3.986
200.0,0.2,1.3,6456.0,0.42,4.32,90.59,0.0,0.88,3.595000047683716,3.8058000381469728,3.2257999237060546,2.843,2.633,2.573,3.844,3.599,3.564,3.6,3.624
200.0,0.2,1.4,6766.0,0.57,4.28,98.57,0.0,0.938,3.210000057220459,3.3838001068115235,2.88979995803833,2.559,2.391,2.335,3.405,3.225,3.223,3.281,3.314
300.0,0.3,0.03,1320.0,-4.48,4.82,7.72,0.0,1.0,19.485999603271484,24.824800091552735,17.786800747680665,14.232,13.019,12.558,25.205,22.53,20.627,17.332,16.036
300.0,0.3,0.04,1667.0,-4.09,4.97,7.57,0.0,1.0,18.613999862670898,21.982799130249024,17.07779920654297,13.738,12.416,11.482,23.259,20.171,18.277,16.758,15.794
300.0,0.3,0.07,2519.0,-3.31,5.14,8.2,0.0,0.0,15.19899990081787,18.752799588012696,13.637799626159667,10.858,10.26,9.961,19.232,17.746,14.816,13.279,12.446
300.0,0.3,0.072,2552.0,-3.28,5.14,8.28,0.0,0.0,15.065000076293945,18.565799313354493,13.512799626159667,10.792,10.195,9.897,19.011,17.593,14.642,13.16,12.354
300.0,0.3,0.075,2594.0,-3.24,5.15,8.38,0.0,0.0,14.889999885559082,18.32179983215332,13.34880006866455,10.706,10.111,9.813,18.726,17.394,14.415,13.002,12.235
300.0,0.3,0.08,2660.0,-3.17,5.16,8.59,0.0,0.0,14.580999870300293,17.771800595092774,13.065800076293945,10.556,9.974,9.678,18.058,16.944,14.034,12.74,12.011
300.0,0.3,0.09,2782.0,-3.04,5.16,9.08,0.0,0.0,14.02,16.717799740600586,12.561800366210937,10.287,9.699,9.406,16.904,16.002,13.367,12.277,11.676
300.0,0.3,0.1,2874.0,-2.94,5.16,9.58,0.0,0.0,13.639000434875488,16.150800305175782,12.206799870300292,10.06,9.474,9.19,16.388,15.403,12.945,11.946,11.411
300.0,0.3,0.2,3261.0,-2.32,5.05,15.31,0.0,0.0,11.521999855041503,12.979799824523926,10.304800396728515,8.649,8.054,7.8,13.153,12.365,10.825,10.188,9.856
300.0,0.3,0.3,3415.0,-1.99,4.98,20.36,0.0,0.0,10.558999557495117,11.817800122070313,9.411799794006347,7.89,7.286,7.042,12.017,11.193,9.892,9.347,9.06
300.0,0.3,0.4,3528.0,-1.73,4.91,25.53,0.0,0.0,9.825999755859375,10.968800144958497,8.729799633789062,7.294,6.677,6.44,11.18,10.339,9.186,8.7,8.442
300.0,0.3,0.5,3689.0,-1.46,4.81,31.94,0.0,0.0,9.007000465393066,10.001800137329102,7.983800297546387,6.663,6.021,5.797,10.232,9.364,8.413,8.008,7.785
300.0,0.3,0.6,3971.0,-1.17,4.73,38.56,0.0,0.0,8.103000183105468,8.909800129699708,7.196800118255616,6.036,5.353,5.168,9.165,8.266,7.595,7.305,7.127
300.0,0.3,0.7,4388.0,-0.88,4.67,44.33,0.0,0.0,7.1500001144409175,7.780799942779541,6.376799946594239,5.416,4.76,4.627,8.067,7.136,6.757,6.591,6.46
300.0,0.3,0.8,4822.0,-0.61,4.63,50.01,0.0,0.004,6.314000148773193,6.800799923706054,5.659799938964844,4.869,4.338,4.232,6.995,6.272,6.028,5.928,5.841
300.0,0.3,0.9,5209.0,-0.37,4.57,56.57,0.0,0.0812,5.625999946594238,6.023799973297119,5.052800064849854,4.385,3.953,3.864,6.159,5.59,5.412,5.352,5.301
300.0,0.3,1.0,5572.0,-0.14,4.51,63.79,0.0,0.307,5.0300002288818355,5.363800125885009,4.521799927520752,3.95,3.594,3.517,5.462,5.004,4.873,4.844,4.821
300.0,0.3,1.1,5898.0,0.06,4.45,72.07,0.0,0.574,4.493999977111816,4.778800087738037,4.037800198364258,3.544,3.249,3.18,4.853,4.478,4.384,4.38,4.379
300.0,0.3,1.2,6179.0,0.25,4.38,81.62,0.0,0.77,4.014999885559082,4.260799961853027,3.6028000171661376,3.167,2.917,2.853,4.316,4.009,3.944,3.961,3.974
300.0,0.3,1.3,6456.0,0.42,4.32,91.16,0.0,0.88,3.582000036239624,3.792800026702881,3.212799912261963,2.829,2.62,2.559,3.831,3.586,3.551,3.586,3.611
300.0,0.3,1.4,6761.0,0.58,4.27,99.43,0.0,0.938,3.1940000247955322,3.3688000019073487,2.8737999256134032,2.542,2.374,2.317,3.391,3.21,3.207,3.265,3.298
400.0,0.4,0.04,1495.0,-4.31,4.99,7.37,0.0,1.0,19.013000030517578,23.243800717163086,17.409799938964845,14.094,12.81,12.007,24.222,20.968,19.088,16.982,15.981
400.0,0.4,0.05,1836.0,-3.96,5.1,7.29,0.0,0.957,18.062999267578125,21.55879934387207,16.485800152587892,12.843,11.791,11.211,22.735,19.825,17.918,16.173,15.048
400.0,0.4,0.07,2419.0,-3.43,5.2,7.69,0.0,0.0,15.705000419616699,19.449800091552735,14.116799717712402,11.148,10.536,10.247,20.198,18.244,15.477,13.744,12.829
400.0,0.4,0.072,2457.0,-3.4,5.2,7.76,0.0,0.0,15.540999908447265,19.203799801635743,13.963799839782714,11.069,10.461,10.17,19.83,18.079,15.255,13.596,12.715
400.0,0.4,0.075,2508.0,-3.35,5.21,7.86,0.0,0.0,15.327000160217285,18.88280065612793,13.762799626159667,10.965,10.362,10.069,19.366,17.858,14.966,13.401,12.566
400.0,0.4,0.08,2594.0,-3.27,5.21,8.09,0.0,0.0,14.97199966430664,18.410800534057618,13.428799992370605,10.783,10.185,9.892,18.838,17.466,14.506,13.08,12.317
400.0,0.4,0.09,2726.0,-3.13,5.21,8.55,0.0,0.0,14.337999839782714,17.300799923706055,12.84880006866455,10.472,9.896,9.605,17.538,16.519,13.731,12.544,11.865
400.0,0.4,0.1,2844.0,-3.0,5.2,9.15,0.0,0.0,13.82500030517578,16.400800305175782,12.382800465393066,10.196,9.607,9.321,16.628,15.657,13.143,12.113,11.563
400.0,0.4,0.2,3260.0,-2.32,5.06,15.22,0.0,0.0,11.535999794006347,12.99379976348877,10.317799931335449,8.662,8.068,7.813,13.168,12.379,10.838,10.202,9.869
